kernel,sequence,tag,warp_accesses,sectors,pct_kernel_traffic
trsv_ln_exec,euroc_MH_01_easy,unmapped,1652,3962,15.4
trsv_ln_exec,euroc_MH_01_easy,ba_linear_system,168,476,1.8
trsv_ln_exec,euroc_MH_01_easy,untagged_driver,112,224,0.9
trsv_ln_exec,euroc_MH_02_easy,shared_onchip,3738,8799,76.6
trsv_ln_exec,euroc_MH_02_easy,unmapped,966,2394,20.8
trsv_ln_exec,euroc_MH_02_easy,ba_linear_system,63,210,1.8
trsv_ln_exec,euroc_MH_02_easy,untagged_driver,42,84,0.7
trsv_ln_exec,euroc_MH_03_medium,shared_onchip,5484,12718,85.8
trsv_ln_exec,euroc_MH_03_medium,unmapped,732,1682,11.3
trsv_ln_exec,euroc_MH_03_medium,ba_linear_system,108,276,1.9
trsv_ln_exec,euroc_MH_03_medium,untagged_driver,72,144,1.0
trsv_ln_exec,euroc_MH_04_difficult,shared_onchip,1068,2514,76.6
trsv_ln_exec,euroc_MH_04_difficult,unmapped,276,684,20.8
trsv_ln_exec,euroc_MH_04_difficult,ba_linear_system,18,60,1.8
trsv_ln_exec,euroc_MH_04_difficult,untagged_driver,12,24,0.7
trsv_ln_exec,euroc_MH_05_difficult,shared_onchip,5306,12299,86.2
trsv_ln_exec,euroc_MH_05_difficult,unmapped,686,1568,11.0
trsv_ln_exec,euroc_MH_05_difficult,ba_linear_system,105,266,1.9
trsv_ln_exec,euroc_MH_05_difficult,untagged_driver,70,140,1.0
trsv_ln_exec,euroc_V1_01_easy,shared_onchip,284,650,91.3
trsv_ln_exec,euroc_V1_01_easy,unmapped,20,42,5.9
trsv_ln_exec,euroc_V1_01_easy,ba_linear_system,6,12,1.7
trsv_ln_exec,euroc_V1_01_easy,untagged_driver,4,8,1.1
trsv_ln_exec,euroc_V1_02_medium,shared_onchip,890,2095,76.6
trsv_ln_exec,euroc_V1_02_medium,unmapped,230,570,20.8
trsv_ln_exec,euroc_V1_02_medium,ba_linear_system,15,50,1.8
trsv_ln_exec,euroc_V1_02_medium,untagged_driver,10,20,0.7
trsv_ln_exec,euroc_V1_03_difficult,shared_onchip,890,2095,76.6
trsv_ln_exec,euroc_V1_03_difficult,unmapped,230,570,20.8
trsv_ln_exec,euroc_V1_03_difficult,ba_linear_system,15,50,1.8
trsv_ln_exec,euroc_V1_03_difficult,untagged_driver,10,20,0.7
trsv_ln_exec,euroc_V2_01_easy,shared_onchip,994,2275,91.3
trsv_ln_exec,euroc_V2_01_easy,unmapped,70,147,5.9
trsv_ln_exec,euroc_V2_01_easy,ba_linear_system,21,42,1.7
trsv_ln_exec,euroc_V2_01_easy,untagged_driver,14,28,1.1
trsv_ln_exec,euroc_V2_02_medium,shared_onchip,3220,7398,88.9
trsv_ln_exec,euroc_V2_02_medium,unmapped,316,686,8.2
trsv_ln_exec,euroc_V2_02_medium,ba_linear_system,66,148,1.8
trsv_ln_exec,euroc_V2_02_medium,untagged_driver,44,88,1.1
trsv_ln_exec,euroc_V2_03_difficult,shared_onchip,1602,3771,76.6
trsv_ln_exec,euroc_V2_03_difficult,unmapped,414,1026,20.8
trsv_ln_exec,euroc_V2_03_difficult,ba_linear_system,27,90,1.8
trsv_ln_exec,euroc_V2_03_difficult,untagged_driver,18,36,0.7
trsv_ln_exec,kitti00,shared_onchip,59096,139108,76.6
trsv_ln_exec,kitti00,unmapped,15272,37848,20.8
trsv_ln_exec,kitti00,ba_linear_system,996,3320,1.8
trsv_ln_exec,kitti00,untagged_driver,664,1328,0.7
trsv_ln_exec,kitti01,shared_onchip,2314,5447,76.6
trsv_ln_exec,kitti01,unmapped,598,1482,20.8
trsv_ln_exec,kitti01,ba_linear_system,39,130,1.8
trsv_ln_exec,kitti01,untagged_driver,26,52,0.7
trsv_ln_exec,kitti02,shared_onchip,1246,2933,76.6
trsv_ln_exec,kitti02,unmapped,322,798,20.8
trsv_ln_exec,kitti02,ba_linear_system,21,70,1.8
trsv_ln_exec,kitti02,untagged_driver,14,28,0.7
trsv_ln_exec,kitti03,shared_onchip,57638,135485,77.4
trsv_ln_exec,kitti03,unmapped,14210,35084,20.0
trsv_ln_exec,kitti03,ba_linear_system,987,3206,1.8
trsv_ln_exec,kitti03,untagged_driver,658,1316,0.8
trsv_ln_exec,kitti04,shared_onchip,1246,2933,76.6
trsv_ln_exec,kitti04,unmapped,322,798,20.8
trsv_ln_exec,kitti04,ba_linear_system,21,70,1.8
trsv_ln_exec,kitti04,untagged_driver,14,28,0.7
trsv_ln_exec,kitti05,shared_onchip,1068,2514,76.6
trsv_ln_exec,kitti05,unmapped,276,684,20.8
trsv_ln_exec,kitti05,ba_linear_system,18,60,1.8
trsv_ln_exec,kitti05,untagged_driver,12,24,0.7
trsv_ln_exec,kitti06,shared_onchip,13350,31425,76.6
trsv_ln_exec,kitti06,unmapped,3450,8550,20.8
trsv_ln_exec,kitti06,ba_linear_system,225,750,1.8
trsv_ln_exec,kitti06,untagged_driver,150,300,0.7
trsv_ln_exec,kitti07,shared_onchip,9256,21788,76.6
trsv_ln_exec,kitti07,unmapped,2392,5928,20.8
trsv_ln_exec,kitti07,ba_linear_system,156,520,1.8
trsv_ln_exec,kitti07,untagged_driver,104,208,0.7
trsv_ln_exec,kitti08,shared_onchip,1068,2514,76.6
trsv_ln_exec,kitti08,unmapped,276,684,20.8
trsv_ln_exec,kitti08,ba_linear_system,18,60,1.8
trsv_ln_exec,kitti08,untagged_driver,12,24,0.7
trsv_ln_exec,kitti09,shared_onchip,6764,15922,76.6
trsv_ln_exec,kitti09,unmapped,1748,4332,20.8
trsv_ln_exec,kitti09,ba_linear_system,114,380,1.8
trsv_ln_exec,kitti09,untagged_driver,76,152,0.7
trsv_ln_exec,kitti10,shared_onchip,10824,25288,81.0
trsv_ln_exec,kitti10,unmapped,2112,5102,16.3
trsv_ln_exec,kitti10,ba_linear_system,198,576,1.8
trsv_ln_exec,kitti10,untagged_driver,132,264,0.8
trsv_ln_exec,tum_fr3_long_office_household,shared_onchip,890,2095,76.6
trsv_ln_exec,tum_fr3_long_office_household,unmapped,230,570,20.8
trsv_ln_exec,tum_fr3_long_office_household,ba_linear_system,15,50,1.8
trsv_ln_exec,tum_fr3_long_office_household,untagged_driver,10,20,0.7
trsv_ln_exec,tum_fr3_nostructure_notexture_far,shared_onchip,3026,7123,76.6
trsv_ln_exec,tum_fr3_nostructure_notexture_far,unmapped,782,1938,20.8
trsv_ln_exec,tum_fr3_nostructure_notexture_far,ba_linear_system,51,170,1.8
trsv_ln_exec,tum_fr3_nostructure_notexture_far,untagged_driver,34,68,0.7
trsv_ln_exec,tum_fr3_nostructure_notexture_near_withloop,shared_onchip,13706,32263,76.6
trsv_ln_exec,tum_fr3_nostructure_notexture_near_withloop,unmapped,3542,8778,20.8
trsv_ln_exec,tum_fr3_nostructure_notexture_near_withloop,ba_linear_system,231,770,1.8
trsv_ln_exec,tum_fr3_nostructure_notexture_near_withloop,untagged_driver,154,308,0.7
trsv_ln_exec,tum_fr3_nostructure_texture_far,shared_onchip,4144,9534,88.1
trsv_ln_exec,tum_fr3_nostructure_texture_far,unmapped,448,980,9.1
trsv_ln_exec,tum_fr3_nostructure_texture_far,ba_linear_system,84,196,1.8
trsv_ln_exec,tum_fr3_nostructure_texture_far,untagged_driver,56,112,1.0
trsv_ln_exec,tumvi_corridor1,shared_onchip,7832,18436,76.6
trsv_ln_exec,tumvi_corridor1,unmapped,2024,5016,20.8
trsv_ln_exec,tumvi_corridor1,ba_linear_system,132,440,1.8
trsv_ln_exec,tumvi_corridor1,untagged_driver,88,176,0.7
trsv_lt_exec,euroc_MH_01_easy,shared_onchip,21868,76048,94.2
trsv_lt_exec,euroc_MH_01_easy,unmapped,1652,3962,4.9
trsv_lt_exec,euroc_MH_01_easy,ba_linear_system,168,476,0.6
trsv_lt_exec,euroc_MH_01_easy,untagged_driver,112,224,0.3
trsv_lt_exec,euroc_MH_02_easy,shared_onchip,9240,33453,92.6
trsv_lt_exec,euroc_MH_02_easy,unmapped,966,2394,6.6
trsv_lt_exec,euroc_MH_02_easy,ba_linear_system,63,210,0.6
trsv_lt_exec,euroc_MH_02_easy,untagged_driver,42,84,0.2
trsv_lt_exec,euroc_MH_03_medium,shared_onchip,13068,44188,95.5
trsv_lt_exec,euroc_MH_03_medium,unmapped,732,1682,3.6
trsv_lt_exec,euroc_MH_03_medium,ba_linear_system,108,276,0.6
trsv_lt_exec,euroc_MH_03_medium,untagged_driver,72,144,0.3
trsv_lt_exec,euroc_MH_04_difficult,shared_onchip,2640,9558,92.6
trsv_lt_exec,euroc_MH_04_difficult,unmapped,276,684,6.6
trsv_lt_exec,euroc_MH_04_difficult,ba_linear_system,18,60,0.6
trsv_lt_exec,euroc_MH_04_difficult,untagged_driver,12,24,0.2
trsv_lt_exec,euroc_MH_05_difficult,shared_onchip,12628,42595,95.6
trsv_lt_exec,euroc_MH_05_difficult,unmapped,686,1568,3.5
trsv_lt_exec,euroc_MH_05_difficult,ba_linear_system,105,266,0.6
trsv_lt_exec,euroc_MH_05_difficult,untagged_driver,70,140,0.3
trsv_lt_exec,euroc_V1_01_easy,shared_onchip,664,2226,97.3
trsv_lt_exec,euroc_V1_01_easy,unmapped,20,42,1.8
trsv_lt_exec,euroc_V1_01_easy,ba_linear_system,6,12,0.5
trsv_lt_exec,euroc_V1_01_easy,untagged_driver,4,8,0.3
trsv_lt_exec,euroc_V1_02_medium,shared_onchip,2200,7965,92.6
trsv_lt_exec,euroc_V1_02_medium,unmapped,230,570,6.6
trsv_lt_exec,euroc_V1_02_medium,ba_linear_system,15,50,0.6
trsv_lt_exec,euroc_V1_02_medium,untagged_driver,10,20,0.2
trsv_lt_exec,euroc_V1_03_difficult,shared_onchip,2640,9558,92.6
trsv_lt_exec,euroc_V1_03_difficult,unmapped,276,684,6.6
trsv_lt_exec,euroc_V1_03_difficult,ba_linear_system,18,60,0.6
trsv_lt_exec,euroc_V1_03_difficult,untagged_driver,12,24,0.2
trsv_lt_exec,euroc_V2_01_easy,shared_onchip,2324,7791,97.3
trsv_lt_exec,euroc_V2_01_easy,unmapped,70,147,1.8
trsv_lt_exec,euroc_V2_01_easy,ba_linear_system,21,42,0.5
trsv_lt_exec,euroc_V2_01_easy,untagged_driver,14,28,0.3
trsv_lt_exec,euroc_V2_02_medium,shared_onchip,7592,25446,96.5
trsv_lt_exec,euroc_V2_02_medium,unmapped,316,686,2.6
trsv_lt_exec,euroc_V2_02_medium,ba_linear_system,66,148,0.6
trsv_lt_exec,euroc_V2_02_medium,untagged_driver,44,88,0.3
trsv_lt_exec,euroc_V2_03_difficult,shared_onchip,3960,14337,92.6
trsv_lt_exec,euroc_V2_03_difficult,unmapped,414,1026,6.6
trsv_lt_exec,euroc_V2_03_difficult,ba_linear_system,27,90,0.6
trsv_lt_exec,euroc_V2_03_difficult,untagged_driver,18,36,0.2
trsv_lt_exec,kitti00,shared_onchip,146080,528876,92.6
trsv_lt_exec,kitti00,unmapped,15272,37848,6.6
trsv_lt_exec,kitti00,ba_linear_system,996,3320,0.6
trsv_lt_exec,kitti00,untagged_driver,664,1328,0.2
trsv_lt_exec,kitti01,shared_onchip,5720,20709,92.6
trsv_lt_exec,kitti01,unmapped,598,1482,6.6
trsv_lt_exec,kitti01,ba_linear_system,39,130,0.6
trsv_lt_exec,kitti01,untagged_driver,26,52,0.2
trsv_lt_exec,kitti02,shared_onchip,3080,11151,92.6
trsv_lt_exec,kitti02,unmapped,322,798,6.6
trsv_lt_exec,kitti02,ba_linear_system,21,70,0.6
trsv_lt_exec,kitti02,untagged_driver,14,28,0.2
trsv_lt_exec,kitti03,shared_onchip,141988,510937,92.8
trsv_lt_exec,kitti03,unmapped,14210,35084,6.4
trsv_lt_exec,kitti03,ba_linear_system,987,3206,0.6
trsv_lt_exec,kitti03,untagged_driver,658,1316,0.2
trsv_lt_exec,kitti04,shared_onchip,3080,11151,92.6
trsv_lt_exec,kitti04,unmapped,322,798,6.6
trsv_lt_exec,kitti04,ba_linear_system,21,70,0.6
trsv_lt_exec,kitti04,untagged_driver,14,28,0.2
trsv_lt_exec,kitti05,shared_onchip,2640,9558,92.6
trsv_lt_exec,kitti05,unmapped,276,684,6.6
trsv_lt_exec,kitti05,ba_linear_system,18,60,0.6
trsv_lt_exec,kitti05,untagged_driver,12,24,0.2
trsv_lt_exec,kitti06,shared_onchip,33000,119475,92.6
trsv_lt_exec,kitti06,unmapped,3450,8550,6.6
trsv_lt_exec,kitti06,ba_linear_system,225,750,0.6
trsv_lt_exec,kitti06,untagged_driver,150,300,0.2
trsv_lt_exec,kitti07,shared_onchip,22880,82836,92.6
trsv_lt_exec,kitti07,unmapped,2392,5928,6.6
trsv_lt_exec,kitti07,ba_linear_system,156,520,0.6
trsv_lt_exec,kitti07,untagged_driver,104,208,0.2
trsv_lt_exec,kitti08,shared_onchip,2200,7965,92.6
trsv_lt_exec,kitti08,unmapped,230,570,6.6
trsv_lt_exec,kitti08,ba_linear_system,15,50,0.6
trsv_lt_exec,kitti08,untagged_driver,10,20,0.2
trsv_lt_exec,kitti09,shared_onchip,16720,60534,92.6
trsv_lt_exec,kitti09,unmapped,1748,4332,6.6
trsv_lt_exec,kitti09,ba_linear_system,114,380,0.6
trsv_lt_exec,kitti09,untagged_driver,76,152,0.2
trsv_lt_exec,kitti10,shared_onchip,26268,91978,93.9
trsv_lt_exec,kitti10,unmapped,2112,5102,5.2
trsv_lt_exec,kitti10,ba_linear_system,198,576,0.6
trsv_lt_exec,kitti10,untagged_driver,132,264,0.3
trsv_lt_exec,tum_fr3_long_office_household,shared_onchip,2640,9558,92.6
trsv_lt_exec,tum_fr3_long_office_household,unmapped,276,684,6.6
trsv_lt_exec,tum_fr3_long_office_household,ba_linear_system,18,60,0.6
trsv_lt_exec,tum_fr3_long_office_household,untagged_driver,12,24,0.2
trsv_lt_exec,tum_fr3_nostructure_notexture_far,shared_onchip,7480,27081,92.6
trsv_lt_exec,tum_fr3_nostructure_notexture_far,unmapped,782,1938,6.6
trsv_lt_exec,tum_fr3_nostructure_notexture_far,ba_linear_system,51,170,0.6
trsv_lt_exec,tum_fr3_nostructure_notexture_far,untagged_driver,34,68,0.2
trsv_lt_exec,tum_fr3_nostructure_notexture_near_withloop,shared_onchip,33880,122661,92.6
trsv_lt_exec,tum_fr3_nostructure_notexture_near_withloop,unmapped,3542,8778,6.6
trsv_lt_exec,tum_fr3_nostructure_notexture_near_withloop,ba_linear_system,231,770,0.6
trsv_lt_exec,tum_fr3_nostructure_notexture_near_withloop,untagged_driver,154,308,0.2
trsv_lt_exec,tum_fr3_nostructure_texture_far,shared_onchip,9800,32844,96.2
trsv_lt_exec,tum_fr3_nostructure_texture_far,unmapped,448,980,2.9
trsv_lt_exec,tum_fr3_nostructure_texture_far,ba_linear_system,84,196,0.6
trsv_lt_exec,tum_fr3_nostructure_texture_far,untagged_driver,56,112,0.3
trsv_lt_exec,tumvi_corridor1,shared_onchip,19360,70092,92.6
trsv_lt_exec,tumvi_corridor1,unmapped,2024,5016,6.6
trsv_lt_exec,tumvi_corridor1,ba_linear_system,132,440,0.6
trsv_lt_exec,tumvi_corridor1,untagged_driver,88,176,0.2
xxtrf4_set_info_ker,euroc_MH_01_easy,ba_linear_system,56,112,100.0
xxtrf4_set_info_ker,euroc_MH_02_easy,ba_linear_system,21,42,100.0
xxtrf4_set_info_ker,euroc_MH_03_medium,ba_linear_system,36,72,100.0
xxtrf4_set_info_ker,euroc_MH_04_difficult,ba_linear_system,6,12,100.0
xxtrf4_set_info_ker,euroc_MH_05_difficult,ba_linear_system,35,70,100.0
xxtrf4_set_info_ker,euroc_V1_01_easy,ba_linear_system,2,4,100.0
xxtrf4_set_info_ker,euroc_V1_02_medium,ba_linear_system,5,10,100.0
xxtrf4_set_info_ker,euroc_V1_03_difficult,ba_linear_system,5,10,100.0
xxtrf4_set_info_ker,euroc_V2_01_easy,ba_linear_system,7,14,100.0
xxtrf4_set_info_ker,euroc_V2_02_medium,ba_linear_system,22,44,100.0
xxtrf4_set_info_ker,euroc_V2_03_difficult,ba_linear_system,9,18,100.0
xxtrf4_set_info_ker,kitti00,ba_linear_system,332,664,100.0
xxtrf4_set_info_ker,kitti01,ba_linear_system,13,26,100.0
xxtrf4_set_info_ker,kitti02,ba_linear_system,7,14,100.0
xxtrf4_set_info_ker,kitti03,ba_linear_system,329,658,100.0
xxtrf4_set_info_ker,kitti04,ba_linear_system,7,14,100.0
xxtrf4_set_info_ker,kitti05,ba_linear_system,6,12,100.0
xxtrf4_set_info_ker,kitti06,ba_linear_system,75,150,100.0
xxtrf4_set_info_ker,kitti07,ba_linear_system,52,104,100.0
xxtrf4_set_info_ker,kitti08,ba_linear_system,6,12,100.0
xxtrf4_set_info_ker,kitti09,ba_linear_system,37,74,100.0
xxtrf4_set_info_ker,kitti10,ba_linear_system,66,132,100.0
xxtrf4_set_info_ker,tum_fr3_long_office_household,ba_linear_system,7,14,100.0
xxtrf4_set_info_ker,tum_fr3_nostructure_notexture_far,ba_linear_system,16,32,100.0
xxtrf4_set_info_ker,tum_fr3_nostructure_notexture_near_withloop,ba_linear_system,77,154,100.0
xxtrf4_set_info_ker,tum_fr3_nostructure_texture_far,ba_linear_system,28,56,100.0
xxtrf4_set_info_ker,tumvi_corridor1,ba_linear_system,44,88,100.0
