app,kernel,class,k_bw,c_ratio,speedup
hb_bh,TreeBuildingKernel,G3-l2-reuse,2.0,0.25,0.369
hb_bh,TreeBuildingKernel,G3-l2-reuse,2.0,0.5,0.632
hb_bh,TreeBuildingKernel,G3-l2-reuse,2.0,0.75,0.829
hb_bh,TreeBuildingKernel,G3-l2-reuse,2.0,1.0,0.982
hb_bh,TreeBuildingKernel,G3-l2-reuse,4.0,0.25,0.369
hb_bh,TreeBuildingKernel,G3-l2-reuse,4.0,0.5,0.633
hb_bh,TreeBuildingKernel,G3-l2-reuse,4.0,0.75,0.83
hb_bh,TreeBuildingKernel,G3-l2-reuse,4.0,1.0,0.983
hb_bh,TreeBuildingKernel,G3-l2-reuse,8.0,0.25,0.37
hb_bh,TreeBuildingKernel,G3-l2-reuse,8.0,0.5,0.633
hb_bh,TreeBuildingKernel,G3-l2-reuse,8.0,0.75,0.83
hb_bh,TreeBuildingKernel,G3-l2-reuse,8.0,1.0,0.984
hb_bh,TreeBuildingKernel,G3-l2-reuse,16.0,0.25,0.37
hb_bh,TreeBuildingKernel,G3-l2-reuse,16.0,0.5,0.633
hb_bh,TreeBuildingKernel,G3-l2-reuse,16.0,0.75,0.831
hb_bh,TreeBuildingKernel,G3-l2-reuse,16.0,1.0,0.984
hb_bh,SummarizationKernel,G3-l2-reuse,2.0,0.25,0.295
hb_bh,SummarizationKernel,G3-l2-reuse,2.0,0.5,0.553
hb_bh,SummarizationKernel,G3-l2-reuse,2.0,0.75,0.78
hb_bh,SummarizationKernel,G3-l2-reuse,2.0,1.0,0.982
hb_bh,SummarizationKernel,G3-l2-reuse,4.0,0.25,0.295
hb_bh,SummarizationKernel,G3-l2-reuse,4.0,0.5,0.553
hb_bh,SummarizationKernel,G3-l2-reuse,4.0,0.75,0.781
hb_bh,SummarizationKernel,G3-l2-reuse,4.0,1.0,0.983
hb_bh,SummarizationKernel,G3-l2-reuse,8.0,0.25,0.295
hb_bh,SummarizationKernel,G3-l2-reuse,8.0,0.5,0.553
hb_bh,SummarizationKernel,G3-l2-reuse,8.0,0.75,0.781
hb_bh,SummarizationKernel,G3-l2-reuse,8.0,1.0,0.983
hb_bh,SummarizationKernel,G3-l2-reuse,16.0,0.25,0.295
hb_bh,SummarizationKernel,G3-l2-reuse,16.0,0.5,0.553
hb_bh,SummarizationKernel,G3-l2-reuse,16.0,0.75,0.781
hb_bh,SummarizationKernel,G3-l2-reuse,16.0,1.0,0.984
hb_bh,SortKernel,G3-l2-reuse,2.0,0.25,0.265
hb_bh,SortKernel,G3-l2-reuse,2.0,0.5,0.514
hb_bh,SortKernel,G3-l2-reuse,2.0,0.75,0.75
hb_bh,SortKernel,G3-l2-reuse,2.0,1.0,0.973
hb_bh,SortKernel,G3-l2-reuse,4.0,0.25,0.265
hb_bh,SortKernel,G3-l2-reuse,4.0,0.5,0.514
hb_bh,SortKernel,G3-l2-reuse,4.0,0.75,0.75
hb_bh,SortKernel,G3-l2-reuse,4.0,1.0,0.973
hb_bh,SortKernel,G3-l2-reuse,8.0,0.25,0.265
hb_bh,SortKernel,G3-l2-reuse,8.0,0.5,0.514
hb_bh,SortKernel,G3-l2-reuse,8.0,0.75,0.75
hb_bh,SortKernel,G3-l2-reuse,8.0,1.0,0.973
hb_bh,SortKernel,G3-l2-reuse,16.0,0.25,0.265
hb_bh,SortKernel,G3-l2-reuse,16.0,0.5,0.514
hb_bh,SortKernel,G3-l2-reuse,16.0,0.75,0.75
hb_bh,SortKernel,G3-l2-reuse,16.0,1.0,0.973
hb_bh,IntegrationKernel,G1-bandwidth,2.0,0.25,0.273
hb_bh,IntegrationKernel,G1-bandwidth,2.0,0.5,0.526
hb_bh,IntegrationKernel,G1-bandwidth,2.0,0.75,0.762
hb_bh,IntegrationKernel,G1-bandwidth,2.0,1.0,0.982
hb_bh,IntegrationKernel,G1-bandwidth,4.0,0.25,0.273
hb_bh,IntegrationKernel,G1-bandwidth,4.0,0.5,0.526
hb_bh,IntegrationKernel,G1-bandwidth,4.0,0.75,0.762
hb_bh,IntegrationKernel,G1-bandwidth,4.0,1.0,0.982
hb_bh,IntegrationKernel,G1-bandwidth,8.0,0.25,0.273
hb_bh,IntegrationKernel,G1-bandwidth,8.0,0.5,0.526
hb_bh,IntegrationKernel,G1-bandwidth,8.0,0.75,0.762
hb_bh,IntegrationKernel,G1-bandwidth,8.0,1.0,0.982
hb_bh,IntegrationKernel,G1-bandwidth,16.0,0.25,0.273
hb_bh,IntegrationKernel,G1-bandwidth,16.0,0.5,0.526
hb_bh,IntegrationKernel,G1-bandwidth,16.0,0.75,0.762
hb_bh,IntegrationKernel,G1-bandwidth,16.0,1.0,0.983
hb_bh,BoundingBoxKernel,G1-bandwidth,2.0,0.25,0.295
hb_bh,BoundingBoxKernel,G1-bandwidth,2.0,0.5,0.552
hb_bh,BoundingBoxKernel,G1-bandwidth,2.0,0.75,0.779
hb_bh,BoundingBoxKernel,G1-bandwidth,2.0,1.0,0.98
hb_bh,BoundingBoxKernel,G1-bandwidth,4.0,0.25,0.295
hb_bh,BoundingBoxKernel,G1-bandwidth,4.0,0.5,0.552
hb_bh,BoundingBoxKernel,G1-bandwidth,4.0,0.75,0.779
hb_bh,BoundingBoxKernel,G1-bandwidth,4.0,1.0,0.98
hb_bh,BoundingBoxKernel,G1-bandwidth,8.0,0.25,0.295
hb_bh,BoundingBoxKernel,G1-bandwidth,8.0,0.5,0.552
hb_bh,BoundingBoxKernel,G1-bandwidth,8.0,0.75,0.779
hb_bh,BoundingBoxKernel,G1-bandwidth,8.0,1.0,0.98
hb_bh,BoundingBoxKernel,G1-bandwidth,16.0,0.25,0.295
hb_bh,BoundingBoxKernel,G1-bandwidth,16.0,0.5,0.552
hb_bh,BoundingBoxKernel,G1-bandwidth,16.0,0.75,0.779
hb_bh,BoundingBoxKernel,G1-bandwidth,16.0,1.0,0.98
hb_bh,ClearKernel1,G3-l2-reuse,2.0,0.25,0.269
hb_bh,ClearKernel1,G3-l2-reuse,2.0,0.5,0.522
hb_bh,ClearKernel1,G3-l2-reuse,2.0,0.75,0.759
hb_bh,ClearKernel1,G3-l2-reuse,2.0,1.0,0.982
hb_bh,ClearKernel1,G3-l2-reuse,4.0,0.25,0.269
hb_bh,ClearKernel1,G3-l2-reuse,4.0,0.5,0.522
hb_bh,ClearKernel1,G3-l2-reuse,4.0,0.75,0.759
hb_bh,ClearKernel1,G3-l2-reuse,4.0,1.0,0.982
hb_bh,ClearKernel1,G3-l2-reuse,8.0,0.25,0.27
hb_bh,ClearKernel1,G3-l2-reuse,8.0,0.5,0.522
hb_bh,ClearKernel1,G3-l2-reuse,8.0,0.75,0.759
hb_bh,ClearKernel1,G3-l2-reuse,8.0,1.0,0.982
hb_bh,ClearKernel1,G3-l2-reuse,16.0,0.25,0.27
hb_bh,ClearKernel1,G3-l2-reuse,16.0,0.5,0.522
hb_bh,ClearKernel1,G3-l2-reuse,16.0,0.75,0.759
hb_bh,ClearKernel1,G3-l2-reuse,16.0,1.0,0.982
hb_bh,ClearKernel2,G3-l2-reuse,2.0,0.25,0.273
hb_bh,ClearKernel2,G3-l2-reuse,2.0,0.5,0.525
hb_bh,ClearKernel2,G3-l2-reuse,2.0,0.75,0.76
hb_bh,ClearKernel2,G3-l2-reuse,2.0,1.0,0.979
hb_bh,ClearKernel2,G3-l2-reuse,4.0,0.25,0.273
hb_bh,ClearKernel2,G3-l2-reuse,4.0,0.5,0.525
hb_bh,ClearKernel2,G3-l2-reuse,4.0,0.75,0.76
hb_bh,ClearKernel2,G3-l2-reuse,4.0,1.0,0.979
hb_bh,ClearKernel2,G3-l2-reuse,8.0,0.25,0.273
hb_bh,ClearKernel2,G3-l2-reuse,8.0,0.5,0.525
hb_bh,ClearKernel2,G3-l2-reuse,8.0,0.75,0.76
hb_bh,ClearKernel2,G3-l2-reuse,8.0,1.0,0.979
hb_bh,ClearKernel2,G3-l2-reuse,16.0,0.25,0.273
hb_bh,ClearKernel2,G3-l2-reuse,16.0,0.5,0.525
hb_bh,ClearKernel2,G3-l2-reuse,16.0,0.75,0.76
hb_bh,ClearKernel2,G3-l2-reuse,16.0,1.0,0.979
hb_bh,InitializationKernel,G7-dependency,2.0,0.25,0.391
hb_bh,InitializationKernel,G7-dependency,2.0,0.5,0.666
hb_bh,InitializationKernel,G7-dependency,2.0,0.75,0.872
hb_bh,InitializationKernel,G7-dependency,2.0,1.0,1.03
hb_bh,InitializationKernel,G7-dependency,4.0,0.25,0.395
hb_bh,InitializationKernel,G7-dependency,4.0,0.5,0.678
hb_bh,InitializationKernel,G7-dependency,4.0,0.75,0.891
hb_bh,InitializationKernel,G7-dependency,4.0,1.0,1.057
hb_bh,InitializationKernel,G7-dependency,8.0,0.25,0.396
hb_bh,InitializationKernel,G7-dependency,8.0,0.5,0.683
hb_bh,InitializationKernel,G7-dependency,8.0,0.75,0.9
hb_bh,InitializationKernel,G7-dependency,8.0,1.0,1.07
hb_bh,InitializationKernel,G7-dependency,16.0,0.25,0.397
hb_bh,InitializationKernel,G7-dependency,16.0,0.5,0.686
hb_bh,InitializationKernel,G7-dependency,16.0,0.75,0.905
hb_bh,InitializationKernel,G7-dependency,16.0,1.0,1.078
hb_bincount,bincount,G3-l2-reuse,2.0,0.25,0.397
hb_bincount,bincount,G3-l2-reuse,2.0,0.5,0.659
hb_bincount,bincount,G3-l2-reuse,2.0,0.75,0.844
hb_bincount,bincount,G3-l2-reuse,2.0,1.0,0.983
hb_bincount,bincount,G3-l2-reuse,4.0,0.25,0.397
hb_bincount,bincount,G3-l2-reuse,4.0,0.5,0.659
hb_bincount,bincount,G3-l2-reuse,4.0,0.75,0.845
hb_bincount,bincount,G3-l2-reuse,4.0,1.0,0.984
hb_bincount,bincount,G3-l2-reuse,8.0,0.25,0.397
hb_bincount,bincount,G3-l2-reuse,8.0,0.5,0.659
hb_bincount,bincount,G3-l2-reuse,8.0,0.75,0.846
hb_bincount,bincount,G3-l2-reuse,8.0,1.0,0.985
hb_bincount,bincount,G3-l2-reuse,16.0,0.25,0.397
hb_bincount,bincount,G3-l2-reuse,16.0,0.5,0.66
hb_bincount,bincount,G3-l2-reuse,16.0,0.75,0.846
hb_bincount,bincount,G3-l2-reuse,16.0,1.0,0.985
hb_binomial,binomialOptionsKernel,G5-compute,2.0,0.25,0.249
hb_binomial,binomialOptionsKernel,G5-compute,2.0,0.5,0.495
hb_binomial,binomialOptionsKernel,G5-compute,2.0,0.75,0.739
hb_binomial,binomialOptionsKernel,G5-compute,2.0,1.0,0.98
hb_binomial,binomialOptionsKernel,G5-compute,4.0,0.25,0.249
hb_binomial,binomialOptionsKernel,G5-compute,4.0,0.5,0.495
hb_binomial,binomialOptionsKernel,G5-compute,4.0,0.75,0.739
hb_binomial,binomialOptionsKernel,G5-compute,4.0,1.0,0.98
hb_binomial,binomialOptionsKernel,G5-compute,8.0,0.25,0.249
hb_binomial,binomialOptionsKernel,G5-compute,8.0,0.5,0.495
hb_binomial,binomialOptionsKernel,G5-compute,8.0,0.75,0.739
hb_binomial,binomialOptionsKernel,G5-compute,8.0,1.0,0.98
hb_binomial,binomialOptionsKernel,G5-compute,16.0,0.25,0.249
hb_binomial,binomialOptionsKernel,G5-compute,16.0,0.5,0.495
hb_binomial,binomialOptionsKernel,G5-compute,16.0,0.75,0.739
hb_binomial,binomialOptionsKernel,G5-compute,16.0,1.0,0.98
hb_bitpacking,bitPackKernel,G3-l2-reuse,2.0,0.25,0.261
hb_bitpacking,bitPackKernel,G3-l2-reuse,2.0,0.5,0.514
hb_bitpacking,bitPackKernel,G3-l2-reuse,2.0,0.75,0.76
hb_bitpacking,bitPackKernel,G3-l2-reuse,2.0,1.0,0.999
hb_bitpacking,bitPackKernel,G3-l2-reuse,4.0,0.25,0.262
hb_bitpacking,bitPackKernel,G3-l2-reuse,4.0,0.5,0.517
hb_bitpacking,bitPackKernel,G3-l2-reuse,4.0,0.75,0.766
hb_bitpacking,bitPackKernel,G3-l2-reuse,4.0,1.0,1.009
hb_bitpacking,bitPackKernel,G3-l2-reuse,8.0,0.25,0.262
hb_bitpacking,bitPackKernel,G3-l2-reuse,8.0,0.5,0.518
hb_bitpacking,bitPackKernel,G3-l2-reuse,8.0,0.75,0.769
hb_bitpacking,bitPackKernel,G3-l2-reuse,8.0,1.0,1.014
hb_bitpacking,bitPackKernel,G3-l2-reuse,16.0,0.25,0.262
hb_bitpacking,bitPackKernel,G3-l2-reuse,16.0,0.5,0.519
hb_bitpacking,bitPackKernel,G3-l2-reuse,16.0,0.75,0.77
hb_bitpacking,bitPackKernel,G3-l2-reuse,16.0,1.0,1.016
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,2.0,0.25,1.033
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,2.0,0.5,1.397
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,2.0,0.75,1.583
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,2.0,1.0,1.696
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,4.0,0.25,1.329
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,4.0,0.5,1.998
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,4.0,0.75,2.402
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,4.0,1.0,2.672
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,8.0,0.25,1.55
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,8.0,0.5,2.546
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,8.0,0.75,3.24
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,8.0,1.0,3.751
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,16.0,0.25,1.691
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,16.0,0.5,2.95
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,16.0,0.75,3.924
hb_bitpacking,bitPackConfigScanKernel,G7-dependency,16.0,1.0,4.7
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,2.0,0.25,0.324
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,2.0,0.5,0.591
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,2.0,0.75,0.814
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,2.0,1.0,1.005
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,4.0,0.25,0.325
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,4.0,0.5,0.595
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,4.0,0.75,0.823
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,4.0,1.0,1.018
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,8.0,0.25,0.326
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,8.0,0.5,0.597
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,8.0,0.75,0.827
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,8.0,1.0,1.024
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,16.0,0.25,0.326
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,16.0,0.5,0.598
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,16.0,0.75,0.829
hb_bitpacking,bitPackConfigFinalizeKernel,G7-dependency,16.0,1.0,1.028
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,2.0,0.25,0.286
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,2.0,0.5,0.542
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,2.0,0.75,0.772
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,2.0,1.0,0.98
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,4.0,0.25,0.286
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,4.0,0.5,0.542
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,4.0,0.75,0.772
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,4.0,1.0,0.98
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,8.0,0.25,0.286
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,8.0,0.5,0.542
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,8.0,0.75,0.772
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,8.0,1.0,0.98
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,16.0,0.25,0.286
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,16.0,0.5,0.542
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,16.0,0.75,0.772
hb_bitpermute,bit_rev_permutation,G3-l2-reuse,16.0,1.0,0.98
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,2.0,0.25,0.249
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,2.0,0.5,0.495
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,2.0,0.75,0.739
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,2.0,1.0,0.981
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,4.0,0.25,0.249
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,4.0,0.5,0.495
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,4.0,0.75,0.739
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,4.0,1.0,0.981
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,8.0,0.25,0.249
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,8.0,0.5,0.495
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,8.0,0.75,0.739
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,8.0,1.0,0.981
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,16.0,0.25,0.249
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,16.0,0.5,0.495
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,16.0,0.75,0.739
hb_blas_fp8gemm,sm89_xmma_gemm_e4m3e4m3_e4m3f32_f32_tn_n_tilesize128x128x64_stage3_warpsize2x2x1_tensor16x8x32_execute_kernel__5x_cublas,G5-compute,16.0,1.0,0.981
hb_blas_gemm,cutlass::Kernel2,G7-dependency,2.0,0.25,0.253
hb_blas_gemm,cutlass::Kernel2,G7-dependency,2.0,0.5,0.501
hb_blas_gemm,cutlass::Kernel2,G7-dependency,2.0,0.75,0.743
hb_blas_gemm,cutlass::Kernel2,G7-dependency,2.0,1.0,0.979
hb_blas_gemm,cutlass::Kernel2,G7-dependency,4.0,0.25,0.253
hb_blas_gemm,cutlass::Kernel2,G7-dependency,4.0,0.5,0.501
hb_blas_gemm,cutlass::Kernel2,G7-dependency,4.0,0.75,0.743
hb_blas_gemm,cutlass::Kernel2,G7-dependency,4.0,1.0,0.979
hb_blas_gemm,cutlass::Kernel2,G7-dependency,8.0,0.25,0.253
hb_blas_gemm,cutlass::Kernel2,G7-dependency,8.0,0.5,0.501
hb_blas_gemm,cutlass::Kernel2,G7-dependency,8.0,0.75,0.743
hb_blas_gemm,cutlass::Kernel2,G7-dependency,8.0,1.0,0.979
hb_blas_gemm,cutlass::Kernel2,G7-dependency,16.0,0.25,0.253
hb_blas_gemm,cutlass::Kernel2,G7-dependency,16.0,0.5,0.501
hb_blas_gemm,cutlass::Kernel2,G7-dependency,16.0,0.75,0.743
hb_blas_gemm,cutlass::Kernel2,G7-dependency,16.0,1.0,0.979
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,2.0,0.25,0.318
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,2.0,0.5,0.578
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,2.0,0.75,0.796
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,2.0,1.0,0.981
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,4.0,0.25,0.318
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,4.0,0.5,0.578
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,4.0,0.75,0.796
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,4.0,1.0,0.981
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,8.0,0.25,0.318
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,8.0,0.5,0.578
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,8.0,0.75,0.796
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,8.0,1.0,0.981
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,16.0,0.25,0.318
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,16.0,0.5,0.578
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,16.0,0.75,0.796
hb_blas_gemm,cublasLt::splitKreduce_kernel,G1-bandwidth,16.0,1.0,0.981
hb_blas_gemm,matrix_mul,G3-l2-reuse,2.0,0.25,0.279
hb_blas_gemm,matrix_mul,G3-l2-reuse,2.0,0.5,0.534
hb_blas_gemm,matrix_mul,G3-l2-reuse,2.0,0.75,0.768
hb_blas_gemm,matrix_mul,G3-l2-reuse,2.0,1.0,0.983
hb_blas_gemm,matrix_mul,G3-l2-reuse,4.0,0.25,0.279
hb_blas_gemm,matrix_mul,G3-l2-reuse,4.0,0.5,0.534
hb_blas_gemm,matrix_mul,G3-l2-reuse,4.0,0.75,0.769
hb_blas_gemm,matrix_mul,G3-l2-reuse,4.0,1.0,0.984
hb_blas_gemm,matrix_mul,G3-l2-reuse,8.0,0.25,0.279
hb_blas_gemm,matrix_mul,G3-l2-reuse,8.0,0.5,0.535
hb_blas_gemm,matrix_mul,G3-l2-reuse,8.0,0.75,0.769
hb_blas_gemm,matrix_mul,G3-l2-reuse,8.0,1.0,0.985
hb_blas_gemm,matrix_mul,G3-l2-reuse,16.0,0.25,0.279
hb_blas_gemm,matrix_mul,G3-l2-reuse,16.0,0.5,0.535
hb_blas_gemm,matrix_mul,G3-l2-reuse,16.0,0.75,0.769
hb_blas_gemm,matrix_mul,G3-l2-reuse,16.0,1.0,0.985
hb_blockAccess,reference,G1-bandwidth,2.0,0.25,1.718
hb_blockAccess,reference,G1-bandwidth,2.0,0.5,1.739
hb_blockAccess,reference,G1-bandwidth,2.0,0.75,1.746
hb_blockAccess,reference,G1-bandwidth,2.0,1.0,1.75
hb_blockAccess,reference,G1-bandwidth,4.0,0.25,2.796
hb_blockAccess,reference,G1-bandwidth,4.0,0.5,2.852
hb_blockAccess,reference,G1-bandwidth,4.0,0.75,2.871
hb_blockAccess,reference,G1-bandwidth,4.0,1.0,2.881
hb_blockAccess,reference,G1-bandwidth,8.0,0.25,4.073
hb_blockAccess,reference,G1-bandwidth,8.0,0.5,4.192
hb_blockAccess,reference,G1-bandwidth,8.0,0.75,4.234
hb_blockAccess,reference,G1-bandwidth,8.0,1.0,4.255
hb_blockAccess,reference,G1-bandwidth,16.0,0.25,5.278
hb_blockAccess,reference,G1-bandwidth,16.0,0.5,5.481
hb_blockAccess,reference,G1-bandwidth,16.0,0.75,5.552
hb_blockAccess,reference,G1-bandwidth,16.0,1.0,5.588
hb_blockexchange,k,G1-bandwidth,2.0,0.25,0.974
hb_blockexchange,k,G1-bandwidth,2.0,0.5,1.297
hb_blockexchange,k,G1-bandwidth,2.0,0.75,1.459
hb_blockexchange,k,G1-bandwidth,2.0,1.0,1.555
hb_blockexchange,k,G1-bandwidth,4.0,0.25,1.194
hb_blockexchange,k,G1-bandwidth,4.0,0.5,1.718
hb_blockexchange,k,G1-bandwidth,4.0,0.75,2.012
hb_blockexchange,k,G1-bandwidth,4.0,1.0,2.2
hb_blockexchange,k,G1-bandwidth,8.0,0.25,1.345
hb_blockexchange,k,G1-bandwidth,8.0,0.5,2.049
hb_blockexchange,k,G1-bandwidth,8.0,0.75,2.483
hb_blockexchange,k,G1-bandwidth,8.0,1.0,2.776
hb_blockexchange,k,G1-bandwidth,16.0,0.25,1.436
hb_blockexchange,k,G1-bandwidth,16.0,0.5,2.269
hb_blockexchange,k,G1-bandwidth,16.0,0.75,2.812
hb_blockexchange,k,G1-bandwidth,16.0,1.0,3.194
hb_bm3d,block_matching,G3-l2-reuse,2.0,0.25,0.249
hb_bm3d,block_matching,G3-l2-reuse,2.0,0.5,0.495
hb_bm3d,block_matching,G3-l2-reuse,2.0,0.75,0.739
hb_bm3d,block_matching,G3-l2-reuse,2.0,1.0,0.981
hb_bm3d,block_matching,G3-l2-reuse,4.0,0.25,0.249
hb_bm3d,block_matching,G3-l2-reuse,4.0,0.5,0.496
hb_bm3d,block_matching,G3-l2-reuse,4.0,0.75,0.74
hb_bm3d,block_matching,G3-l2-reuse,4.0,1.0,0.981
hb_bm3d,block_matching,G3-l2-reuse,8.0,0.25,0.249
hb_bm3d,block_matching,G3-l2-reuse,8.0,0.5,0.496
hb_bm3d,block_matching,G3-l2-reuse,8.0,0.75,0.74
hb_bm3d,block_matching,G3-l2-reuse,8.0,1.0,0.981
hb_bm3d,block_matching,G3-l2-reuse,16.0,0.25,0.249
hb_bm3d,block_matching,G3-l2-reuse,16.0,0.5,0.496
hb_bm3d,block_matching,G3-l2-reuse,16.0,0.75,0.74
hb_bm3d,block_matching,G3-l2-reuse,16.0,1.0,0.981
hb_bm3d,aggregate_block,G3-l2-reuse,2.0,0.25,0.316
hb_bm3d,aggregate_block,G3-l2-reuse,2.0,0.5,0.582
hb_bm3d,aggregate_block,G3-l2-reuse,2.0,0.75,0.808
hb_bm3d,aggregate_block,G3-l2-reuse,2.0,1.0,1.003
